card_3,card_4,card_2,carvalue,debtinc,reason_2,commutetime,hourstv,age,creddebt,lncreddebt,ed,lncardmon,lnothdebt,card_5,othdebt,lncardten,lntollmon,lnequipmon,lntollten,pets_dogs,reside,spoused,card2_3,lnequipten,lnwiremon,gender_1,card2_2,pets_cats,cartype_0,lnwireten,townsize_3.0,cardtype_3,card2benefit_4,card2benefit_3,card2benefit_2,commutewalk_1,homeown_1,spousedcat_2,polparty_1,cardtenure_23,ownpc_1,commutecar_1,jobsat_4,wiremon,owngame_1,region_5,vote_1,region_3,carbought_0,union_1,carbought_1,cardbenefit_2,card2type_4,address_22,commutebus_1,active_1,jobsat_3,card2fee_1,jobsat_5,forward_1,Total_spent
0,0,0,7.1,15.8,1,16,24,75,1.21107,0.191504266,11,2.442347035,0.147497166,0,1.15893,6.620073207,3.242726692,3.599725167,6.585937264,3,1,-1,0,6.747846135,3.604226267,1,0,3,0,6.808150954,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,669.0723844
0,1,0,11,2.7,0,27,21,35,0.25353,-1.37227312,15,2.277267285,-0.586142018,0,0.55647,5.752572639,3.242726692,3.559624618,6.585937264,0,3,17,0,7.059102031,3.604226267,1,1,0,0,6.808150954,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,266.9933617
0,0,1,24,7.5,0,23,25,41,1.8837,0.633237928,11,3.766997233,0.236099262,0,1.2663,7.552237288,3.17805383,3.599725167,6.926773285,2,4,8,0,6.747846135,3.604226267,1,0,0,1,6.808150954,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,372.8161759
1,0,0,12.8,10.9,0,23,24,37,0.86982,-0.139468985,11,2.48490665,0.780324377,0,2.18218,6.586171655,3.242726692,3.599725167,6.585937264,0,2,12,0,6.747846135,3.604226267,0,0,0,1,6.808150954,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,400.5205439
1,0,0,8.1,5.6,0,40.03,23,57,0.27776,-1.280997848,15,2.583997552,0.377230229,0,1.45824,6.453624999,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,1,1,0,0,6.808150954,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,320.7670157
0,0,1,27.4,5.4,0,25,27,39,0.818532,-0.200242787,13,1.909542505,0.714648364,0,2.043468,5.298317367,3.33220451,3.599725167,6.762440448,0,4,14,1,6.747846135,3.604226267,0,0,1,1,6.808150954,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,476.2810852
1,0,0,-1,17.3,0,23,8,60,6.277305,1.836940748,14,2.909081993,1.368561815,0,3.929695,6.429558117,2.772588722,3.562465529,5.790113064,0,2,14,0,6.469095266,3.604226267,1,1,0,0,6.808150954,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,311.4206048
0,0,1,13.9,10.3,0,27,22,21,0.409219,-0.893504814,15,2.90416508,0.946928951,0,2.577781,5.541263545,3.433987204,3.599725167,6.228708223,0,6,10,0,6.747846135,3.604226267,1,0,2,1,6.808150954,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,478.3713324
0,0,1,11.5,6.5,0,22,20,22,0.623805,-0.471917459,12,2.909081993,-0.29949153,0,0.741195,6.429558117,3.242726692,3.404525172,6.585937264,0,6,12,1,6.512042462,3.604226267,0,0,2,1,6.808150954,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,301.6589839
0,0,0,26.3,9,0,20,19,65,1.9557,0.670748186,15,2.909081993,0.550603874,0,1.7343,6.429558117,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,1,0,0,1,6.808150954,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,691.0009684
1,0,0,16.9,9.4,0,27,20,72,1.575628,0.454653923,12,2.48490665,0.140085368,0,1.150372,6.163314804,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,1,1,0,0,6.808150954,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,284.7748473
1,0,0,53.9,9.7,1,21,12,42,1.579548,0.45713873,12,3.238678452,1.993945198,0,7.344452,5.480638923,3.481240089,3.599725167,5.824080863,0,1,-1,0,6.747846135,2.954910279,1,0,0,1,5.210032452,0,1,0,0,1,0,1,0,1,0,0,1,0,19.2,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,557.8598718
0,1,0,14.9,3.6,0,28,15,56,0.72072,-0.327504567,13,3.113515309,-1.535815773,0,0.21528,7.299797367,3.242726692,3.599725167,6.585937264,1,1,-1,1,6.747846135,3.604226267,1,0,0,1,6.808150954,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,261.2153874
1,0,0,33.2,16.9,0,31,20,46,2.482779,0.909378497,14,2.197224577,2.013331253,0,7.488221,5.966146739,3.657130756,3.599725167,7.4625308,1,1,-1,0,6.747846135,3.604226267,1,1,0,0,6.808150954,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,423.1322604
1,0,0,8.2,13.9,0,15,17,74,0.535428,-0.624688852,14,3.481240089,0.676291925,0,1.966572,6.807934944,3.725693427,3.599725167,7.127252189,2,1,-1,0,6.747846135,3.47506723,1,0,0,0,6.878583902,0,0,1,0,0,0,0,0,0,0,1,1,0,32.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,270.4731503
0,0,0,6.8,11.2,0,20,21,29,0.521472,-0.651099697,17,3.36729583,0.239432562,0,1.270528,7.090076836,3.242726692,3.202746443,6.585937264,0,1,-1,0,6.888113639,3.604226267,0,1,0,0,6.808150954,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,356.4584484
0,0,1,5.9,13.9,0,36,21,25,1.220142,0.198967245,19,2.909081993,0.608600763,0,1.837858,6.429558117,3.242726692,3.599725167,6.585937264,0,2,-1,1,6.747846135,3.604226267,1,0,3,1,6.808150954,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,385.5781698
0,1,0,6,12.2,0,26,18,18,0.833504,-0.182116778,13,2.463853241,0.111984926,0,1.118496,2.48490665,3.242726692,3.599725167,6.585937264,0,6,10,1,6.747846135,3.604226267,1,0,0,1,6.808150954,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,295.4119745
0,0,0,4.8,29.2,1,17,0,69,0.902286,-0.102823736,10,3.518980417,0.773211734,0,2.166714,7.189167738,2.890371758,3.599725167,6.449047609,0,2,12,0,6.747846135,3.604226267,0,0,0,1,6.808150954,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,448.6289887
1,0,0,89.7,1.1,1,34,22,71,0.9196,-0.083816486,16,3.64414356,0.321648622,0,1.3794,7.855544678,3.850147602,4.175924549,8.096482457,1,1,-1,0,8.369037323,4.197201948,1,1,0,0,8.437727817,0,0,0,0,0,0,0,0,0,0,1,1,0,66.5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,890.108485
0,0,1,10.1,16.9,0,26,17,42,1.54635,0.435897315,11,2.505525937,1.259497384,0,3.52365,6.282266747,3.242726692,3.599725167,6.585937264,0,2,11,1,6.747846135,3.604226267,1,0,0,1,6.808150954,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,288.6839634
0,0,1,17,11.3,0,21,21,27,4.92228,1.593771838,16,2.525728644,1.167429145,0,3.21372,6.318968114,3.701301974,3.599725167,7.580878308,1,4,14,0,6.747846135,3.620332912,1,0,0,1,7.476444068,0,0,1,0,0,1,1,1,0,0,1,0,0,37.35,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,471.6890376
1,0,0,14.4,10.4,0,19,16,18,1.517568,0.417109053,13,3.562465529,-0.021803989,0,0.978432,3.562465529,3.208825489,3.599725167,3.208825489,0,2,-1,0,6.747846135,3.604226267,0,0,1,0,6.808150954,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,369.7098091
0,0,0,66.2,6.2,0,16,24,40,2.233116,0.80339792,21,2.890371758,1.844175433,0,6.322884,2.890371758,3.020424886,3.756538103,3.020424886,3,3,17,0,3.756538103,3.402862661,1,1,1,1,3.402862661,0,0,1,0,0,0,1,0,1,0,1,1,1,30.05,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,872.713948
1,0,0,6.4,7.3,0,31,18,24,0.533265,-0.628736793,12,2.327277706,-0.576725071,0,0.561735,2.995732274,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,0,0,0,0,6.808150954,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,375.9132407
0,1,0,46,5.4,0,27,13,54,0.110808,-2.199956305,21,4.182050143,1.744177175,0,5.721192,6.492239835,2.847812143,3.940610462,5.339939041,0,2,17,1,6.357755608,4.315486111,0,0,0,0,6.640463896,0,1,0,0,0,0,0,0,1,0,1,1,1,74.85,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,402.1985656
0,0,0,34.7,9.1,0,30,12,63,1.551732,0.439371726,20,3.32323584,1.850856336,0,6.365268,5.579729826,3.433987204,3.841600541,5.7676958,0,1,-1,0,6.267105667,3.869115504,1,0,1,1,6.368615911,0,1,0,0,1,1,0,0,1,0,1,1,1,47.9,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,881.0726995
0,1,0,24.7,1.6,0,21,19,24,0.089376,-2.414903089,18,2.909081993,-0.540213241,0,0.582624,6.429558117,3.242726692,3.333988632,6.585937264,0,2,-1,0,4.04041622,3.017982882,0,0,0,1,3.504054767,0,1,0,1,0,0,1,0,0,0,1,1,0,20.45,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,234.7453135
0,0,0,-1,8.1,0,21,14,35,0.803925,-0.218249298,11,2.277267285,0.199731618,0,1.221075,5.926926026,3.32323584,3.599725167,7.095934645,0,2,-1,1,6.747846135,3.604226267,0,0,1,0,6.808150954,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,564.6832615
0,1,0,11.8,2.5,0,28,22,24,0.1235,-2.091514123,11,3.044522438,-0.976837232,0,0.3765,7.170119543,3.242726692,3.599725167,6.585937264,0,2,14,1,6.747846135,3.604226267,1,0,1,0,6.808150954,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,268.1374271
0,0,1,13.7,3.1,1,27,23,36,0.094116,-2.363227215,17,2.909081993,-0.479837423,0,0.618884,6.429558117,3.242726692,3.419364686,6.585937264,0,3,11,1,5.98494333,3.604226267,0,0,0,1,6.808150954,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,395.0725228
0,1,0,30.4,4.6,0,22,20,45,1.29789,0.260739869,13,2.583997552,0.280740536,0,1.32411,6.109247583,3.409496184,3.556775613,6.964466371,1,3,15,0,7.00028888,3.604226267,0,1,0,1,6.808150954,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,373.7838227
0,0,1,21.1,14.7,0,22,19,45,1.204224,0.185835376,12,2.909081993,1.252698966,0,3.499776,6.429558117,3.242726692,3.599725167,6.585937264,0,1,-1,1,6.747846135,3.604226267,1,0,3,1,6.808150954,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,356.1521567
0,0,0,56.7,0.7,1,17,19,52,0.04284,-3.150283033,13,2.1102132,-2.168240934,0,0.11429904,6.052089169,3.624340933,3.599725167,7.471932078,0,1,-1,0,6.747846135,3.604226267,0,1,0,0,6.808150954,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,600.1520614
1,0,0,70.9,5.2,0,23,18,53,2.667808,0.981257161,13,2.788092909,1.04527902,0,2.844192,7.098375639,3.242726692,3.443618098,6.585937264,1,5,16,0,7.64928778,3.604226267,1,0,0,1,6.808150954,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,488.875741
0,1,0,7.5,15.7,0,21,14,33,0.891917,-0.1143822,9,2.909081993,1.000294691,0,2.719083,6.429558117,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,1,0,0,0,6.808150954,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,300.2538001
0,1,0,50.6,10.1,0,25,10,53,3.058482,1.117918714,16,2.224623552,1.993954185,0,7.344518,6.371611847,3.242726692,3.599725167,6.585937264,0,2,-1,1,6.747846135,3.604226267,1,0,0,0,6.808150954,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,449.9997953
0,0,0,25.5,13.5,0,14,20,42,0.978075,-0.022168925,10,2.847812143,1.628637417,0,5.096925,6.697034248,3.242726692,3.862832761,6.585937264,0,1,-1,0,7.710339654,3.604226267,1,0,0,1,6.808150954,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,768.6684648
0,1,0,12.3,2,0,18,24,25,0.08418,-2.474797916,17,2.691243083,-0.978644974,0,0.37582,5.783825182,3.198673118,3.616308761,6.380969636,0,1,-1,0,6.681983276,3.510051787,1,1,2,1,6.593181511,0,0,0,0,1,0,0,0,1,0,1,1,0,33.45,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,243.4735205
0,0,0,21.6,29.2,0,23,17,69,14.2803584,2.65891009,12,4.239162,3.180802495,0,24.06426,8.228176896,3.433987204,3.599725167,7.33612278,0,2,16,1,6.747846135,3.640214282,1,0,1,0,7.529648104,0,0,0,1,0,0,0,0,1,0,0,1,0,38.1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,596.6753763
0,1,0,15.4,8.2,0,24,23,77,2.242536,0.807607368,12,2.876385516,0.74358551,0,2.103464,6.300785795,3.198673118,3.599725167,6.568428973,0,1,-1,0,6.747846135,3.604226267,0,0,0,0,6.808150954,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,416.4085267
1,0,0,26.3,2,1,25,25,49,0.67452,-0.393753952,14,2.674148649,-0.437761053,0,0.64548,6.86171134,3.650658241,3.898937766,7.87567025,0,4,13,0,8.103312774,3.625673378,1,1,0,1,7.773804794,0,0,1,0,0,0,1,1,0,0,1,1,0,37.55,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,570.0512904
1,0,0,41.7,5,0,23,27,70,2.2644,0.817309823,10,2.708050201,0.36158288,0,1.4356,6.835184586,3.124565145,3.599725167,7.194023853,1,2,9,0,6.747846135,3.604226267,1,1,2,1,6.808150954,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,396.5329464
1,0,0,87.4,14.3,0,31,11,72,9.293427,2.229307376,15,3.743604354,3.180802495,0,24.06426,8.03592637,3.242726692,3.731699451,6.585937264,1,1,-1,0,7.947819954,3.768152635,0,1,1,1,8.010724728,0,0,0,1,0,0,1,0,0,0,1,0,1,43.3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,630.6251711
0,0,1,-1,11.2,0,33,18,60,1.291136,0.255522451,14,2.772588722,2.147668253,0,8.564864,6.774223886,3.449987546,4.019082078,7.352697478,2,2,17,1,7.941153263,3.825375199,0,0,1,0,7.777268819,0,0,0,0,1,1,1,0,1,0,1,0,1,45.85,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,539.824619
0,1,0,4.1,9.8,0,29,20,76,0.286748,-1.249151498,12,2.197224577,-0.234138778,0,0.791252,6.131226489,3.242726692,3.599725167,6.585937264,0,2,15,1,6.747846135,3.604226267,0,0,0,0,6.808150954,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,247.9434483
1,0,0,29.8,3.4,0,30,25,38,0.03316008,-3.401690113,13,2.909081993,0.59145991,0,1.806624,6.429558117,3.242726692,3.599725167,6.585937264,1,2,17,0,6.747846135,3.604226267,0,1,0,0,6.808150954,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,354.8952547
0,0,0,8.8,3.7,0,28,24,22,0.20202,-1.599388577,17,3.020424886,-0.619933894,0,0.53798,6.690842277,3.228826156,3.664842876,6.902742737,0,3,-1,0,7.339862318,3.604226267,0,1,0,1,6.808150954,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,531.7492034
0,0,1,15.3,15.2,0,36,25,31,1.56408,0.447297792,14,2.047692843,1.097251363,0,2.99592,5.459585514,3.242726692,3.599725167,6.585937264,0,1,-1,1,6.747846135,3.604226267,0,0,0,0,6.808150954,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,374.3447061
0,0,0,13.4,5.3,0,29,18,30,0.175536,-1.739911129,11,2.224623552,0.042545948,0,1.043464,5.521460918,3.242726692,3.599725167,6.585937264,0,4,11,0,6.747846135,3.604226267,0,1,0,1,6.808150954,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,530.8313168
1,0,0,7.4,10.6,0,25,15,75,0.3498,-1.050393716,10,2.833213344,0.684207339,0,1.9822,7.081708586,4.098502572,3.599725167,8.379929127,0,1,-1,0,6.747846135,3.642835516,1,0,1,1,7.961248158,0,1,0,0,0,0,1,0,0,0,0,0,0,38.2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,267.7139588
0,0,1,45,10.3,0,26,13,27,3.565963,1.271434144,20,3.731699451,1.722951759,0,5.601037,7.766416898,4.190524308,4.269465788,8.23355626,2,2,15,0,8.369037323,4.577185868,1,0,1,1,8.690117217,0,1,1,0,0,0,1,0,0,0,1,1,0,78.304,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,870.7334924
0,1,0,28.7,9.8,0,26,19,63,0.620928,-0.476540146,17,3.583518938,1.305916931,0,3.691072,7.670894831,3.242726692,3.599725167,6.585937264,0,2,16,1,6.747846135,3.604226267,0,0,0,1,6.808150954,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,383.7677148
1,0,0,12.4,7.3,0,23,21,73,0.698975,-0.358140303,9,3.157000421,0.118693732,0,1.126025,7.380879036,3.713572067,3.599725167,7.969202074,0,1,-1,0,6.747846135,3.604226267,1,1,1,1,6.808150954,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,308.6154657
0,1,0,15.5,28.3,0,28,16,22,3.496465,1.251752458,17,2.724579503,1.857630696,0,6.408535,4.49980967,3.242726692,3.676300672,6.585937264,0,1,-1,0,5.136974216,3.306886702,0,0,0,0,4.92797806,0,1,0,0,1,0,0,0,0,0,1,0,0,27.3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,341.4019829
0,1,0,16.7,11.7,1,33,19,27,1.833858,0.606421944,15,2.909081993,0.762739472,0,2.144142,6.429558117,2.34583282,3.599725167,4.863294706,2,2,-1,0,6.747846135,3.604226267,1,0,0,1,6.808150954,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,510.1077878
0,1,0,6.7,4.2,0,27,24,72,0.235872,-1.444465994,13,3.433987204,-1.316290801,0,0.268128,7.7164608,3.242726692,3.599725167,6.585937264,0,2,13,0,6.747846135,3.604226267,0,1,2,0,6.808150954,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,283.5347282
1,0,0,11.9,5.5,0,33,22,44,0.8239,-0.193706116,14,2.890371758,0.09630968,0,1.1011,6.851184927,3.008154794,3.599725167,7.009679899,0,2,13,0,6.747846135,3.604226267,0,0,2,1,6.808150954,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,436.5860229
0,0,1,10.5,1.9,0,29,17,24,0.124488,-2.083545953,12,2.48490665,-1.292760303,0,0.274512,5.438079309,3.242726692,3.351656936,6.585937264,2,5,11,0,6.234312682,3.148453361,1,0,0,0,6.087115578,0,0,0,0,0,0,0,0,0,0,1,1,1,23.3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,208.2158899
0,1,0,46.5,2.8,0,30,17,77,0.27972,-1.273966176,17,4.166665224,0.806600858,0,2.24028,8.39215092,4.131158535,3.599725167,8.422222954,0,2,15,0,6.747846135,4.173617743,0,0,0,1,8.450540437,0,1,0,0,0,1,1,0,1,0,1,1,0,64.95,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,430.6610008
0,0,1,9.8,4.9,0,35,23,19,0.185759,-1.683305144,14,2.909081993,-0.435036565,0,0.647241,6.429558117,3.242726692,3.212857753,6.585937264,0,4,14,1,3.868071118,3.604226267,1,0,0,1,6.808150954,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,290.4988495
1,0,0,24,6.6,0,25,23,47,1.985544,0.685892932,10,2.740840024,0.049224356,0,1.050456,6.733401892,3.242726692,3.169685581,6.585937264,0,3,8,0,7.145945066,3.604226267,1,1,1,0,6.808150954,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,218.2117436
0,1,0,19.2,17.3,0,22,22,48,1.731384,0.548921089,11,3.258096538,1.503325114,0,4.496616,7.289610521,3.242726692,3.599725167,6.585937264,0,1,-1,1,6.747846135,3.604226267,1,0,0,0,6.808150954,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,323.8793739
0,1,0,-1,21.5,0,15,21,34,2.435305,0.890072005,19,3.90197267,2.037276849,0,7.669695,6.586171655,3.242726692,3.599725167,6.585937264,2,2,16,0,6.747846135,3.579343567,1,1,2,0,6.156978986,1,0,0,0,0,1,1,0,1,0,1,0,0,35.85,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,254.546225
0,0,1,17.7,13.8,0,28,20,59,0.869952,-0.139317241,15,2.909081993,1.265833744,0,3.546048,6.429558117,3.032546247,3.599725167,6.873060309,0,1,-1,0,6.747846135,3.604226267,0,0,0,1,6.808150954,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,418.2432185
0,1,0,72,23,0,23,25,68,8.3398,2.121039235,16,3.032546247,3.180802495,0,24.06426,6.840546529,3.401197382,3.389462125,7.30716878,0,3,-1,1,7.242833688,3.604226267,0,0,0,1,6.808150954,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,505.681801
1,0,0,19.2,6.5,0,31,29,28,0.440115,-0.820719223,11,2.909081993,0.675433719,0,1.964885,6.429558117,3.242726692,3.599725167,6.585937264,1,3,-1,0,6.747846135,3.604226267,0,1,1,1,6.808150954,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,416.3512159
0,0,0,11.2,3.9,0,25,27,41,0.198198,-1.618488748,15,2.545531272,0.085078009,0,1.088802,2.48490665,2.34583282,3.599725167,2.985681938,3,2,-1,1,6.747846135,3.604226267,0,0,1,1,6.808150954,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,484.8065408
0,0,1,25.1,8.7,0,30,20,69,1.895904,0.63969577,15,3.008154794,0.824217547,0,2.280096,7.275864601,3.801091445,3.938664936,7.998872886,0,2,14,1,8.209349227,3.636269504,1,0,0,0,7.83982093,0,0,1,0,0,0,0,1,0,0,1,1,0,37.95,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,446.4228797
0,1,0,27.2,1.6,0,27,13,43,0.797568,-0.226188182,15,2.302585093,-0.37043779,0,0.690432,5.669880923,3.384390263,3.599725167,6.841668894,1,1,-1,1,6.747846135,3.604226267,1,0,0,0,6.808150954,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,382.9265106
0,0,1,17.4,5.3,1,22,19,28,0.715182,-0.335218223,10,2.602689685,0.301450353,0,1.351818,4.17438727,3.102342009,3.599725167,4.966335035,0,3,7,0,6.747846135,3.604226267,1,0,0,1,6.808150954,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,532.3721638
0,0,0,18.2,5.1,0,31,19,21,0.91596,-0.087782583,16,1.909542505,0.116929338,1,1.12404,4.905274778,3.242726692,3.599725167,6.585937264,1,3,13,1,6.747846135,3.604226267,1,0,0,0,6.808150954,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,472.641716
0,0,0,5.8,1.6,0,22,0,19,0.03316008,-3.401690113,14,1.658228077,-1.605844377,0,0.20072,6.429558117,2.740840024,3.599725167,3.416085994,0,3,-1,0,6.747846135,3.604226267,1,1,0,1,6.808150954,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,333.4846839
0,0,1,25.5,22.6,0,23,19,38,2.749968,1.011589275,13,4.239162,2.19745033,0,9.002032,8.39215092,3.569532696,3.993602992,7.690583187,0,4,9,0,8.122044684,3.749504076,1,0,0,0,7.887039589,0,0,1,0,0,0,0,0,0,0,1,1,0,42.5,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,511.1628356
1,0,0,7.8,7.1,0,25,20,23,0.337392,-1.08650982,12,2.909081993,0.202620793,0,1.224608,6.429558117,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,1,1,0,1,6.808150954,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,355.6297659
1,0,0,71.1,18.2,0,27,23,72,14.2803584,2.65891009,14,3.36729583,2.101490663,0,8.178352,7.605890001,3.102342009,3.599725167,7.338108103,0,1,-1,0,6.747846135,3.604226267,0,1,2,0,6.808150954,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,570.9097559
